BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
4042,CHRISTINE,after all some difference between one kind of people and another—-,0.47,0.3,0.41,0.2,L,5/10
4043,CHRISTINE,"No, but this is something I'll never get over!--And the young lady",0.47,0.55,0.41,0.2,L,5/10
4044,CHRISTINE,"who was so proud, and so tart to the men, that you couldn't believe",0.47,0.3,0.41,0.2,L,5/10
4045,CHRISTINE,she would ever let one come near her--and such a one at that! And,0.47,0.55,0.41,0.2,L,5/10
4046,CHRISTINE,she who wanted to have poor Diana shot because she had been running,0.47,0.3,0.41,0.2,L,5/10
4047,CHRISTINE,"around with the gate-keeper's pug!--Well, I declare!--But I won't",0.47,0.8,0.41,0.2,L,5/10
4048,CHRISTINE,"stay here any longer, and next October I get out of here.",0.47,0.3,0.41,0.2,L,5/10
4049,JEAN,And then?,0.47,0.5,0.41,0.7,L,5/10
4050,CHRISTINE,"Well, as we've come to talk of that now, perhaps it",0.47,0.3,0.41,0.7,L,5/10
4051,CHRISTINE,"would be just as well if you looked for something, seeing that",0.47,0.3,0.41,0.2,L,5/10
4052,CHRISTINE,we're going to get married after all.,0.47,0.3,0.41,0.2,L,5/10
4053,JEAN,"Well, what could I look for? As a married man I couldn't get",0.47,0.5,0.41,0.7,L,5/10
4054,JEAN,a place like this.,0.47,0.3,0.41,0.2,L,5/10
4055,CHRISTINE,"No, I understand that. But you could get a job as a",0.47,0.3,0.41,0.7,L,5/10
4056,CHRISTINE,"janitor, or maybe as a messenger in some government bureau. Of",0.47,0.3,0.41,0.2,L,5/10
4057,CHRISTINE,"course, the public loaf is always short in weight, but it comes",0.47,0.3,0.41,0.2,L,5/10
4058,CHRISTINE,"steady, and then there is a pension for the widow and the children--",0.47,0.4,0.41,0.2,L,5/10
4059,JEAN,"[Making a face] That's good and well, but it isn't my style",0.47,0.3,0.41,0.7,L,5/10
4060,JEAN,to think of dying all at once for the sake of wife and children. I,0.47,0.3,0.41,0.2,L,5/10
4061,JEAN,must say that my plans have been looking toward something better,0.47,0.3,0.41,0.2,L,5/10
4062,JEAN,than that kind of thing.,0.47,0.3,0.41,0.2,L,5/10
4063,CHRISTINE,"Your plans, yes--but you've got obligations also, and",0.47,0.4,0.41,0.7,L,5/10
4064,CHRISTINE,those you had better keep in mind!,0.47,0.45,0.41,0.2,L,5/10
4065,JEAN,Now don't you get my dander up by talking of obligations! I,0.47,0.45,0.41,0.7,L,5/10
4066,JEAN,know what I've got to do anyhow. [Listening for some sound on the,0.47,0.3,0.41,0.2,L,5/10
4067,JEAN,"outside] However, we've plenty of time to think of all this. Go in",0.47,0.3,0.41,0.2,L,5/10
4068,JEAN,"now and get ready, and then we'll go to church.",0.47,0.3,0.41,0.2,L,5/10
4069,CHRISTINE,Who is walking around up there?,0.47,0.5,0.41,0.7,L,5/10
4070,JEAN,"I don't know, unless it be Clara.",0.47,0.3,0.41,0.7,L,5/10
4071,CHRISTINE,"[Going out] It can't be the count, do you think, who's",0.47,0.3,0.41,0.7,L,5/10
4072,CHRISTINE,come home without anybody hearing him?,0.47,0.5,0.41,0.2,L,5/10
4073,JEAN,"[Scared] The count? No, that isn't possible, for then he",0.47,0.5,0.41,0.7,L,5/10
4074,JEAN,would have rung for me.,0.47,0.3,0.41,0.2,L,5/10
4075,CHRISTINE,"[As she goes out] Well, God help us all! Never have I",0.47,0.45,0.41,0.7,L,5/10
4076,CHRISTINE,seen the like of it!,0.47,0.45,0.41,0.2,L,5/10
4077,CHRISTINE,light changes gradually until it comes slantingly in through the,0.47,0.3,0.41,0.2,L,5/10
4078,CHRISTINE,windows. JEAN goes to the door and gives a signal.],0.47,0.3,0.41,0.2,L,5/10
4079,JULIA,[Enters in travelling dress and carrying a small birdcage,0.47,0.3,0.41,0.7,L,5/10
4080,JULIA,covered up with a towel; this she places on a chair] Now I am,0.47,0.3,0.41,0.2,L,5/10
4081,JULIA,ready.,0.47,0.3,0.41,0.2,L,5/10
4082,JEAN,Hush! Christine is awake.,0.47,0.45,0.41,0.7,L,5/10
4083,JULIA,[Showing extreme nervousness during the following scene] Did,0.47,0.3,0.41,0.7,L,5/10
4084,JULIA,she suspect anything?,0.47,0.5,0.41,0.2,L,5/10
4085,JEAN,"She knows nothing at all. But, my heavens, how you look!",0.47,0.45,0.41,0.7,L,5/10
4086,JULIA,How do I look?,0.47,0.5,0.41,0.7,L,5/10
4087,JEAN,"You're as pale as a corpse, and--pardon me, but your face is",0.47,0.4,0.41,0.7,L,5/10
4088,JEAN,dirty.,0.47,0.3,0.41,0.2,L,5/10
4089,JULIA,Let me wash it then--Now! [She goes over to the washstand,0.47,0.55,0.41,0.7,L,5/10
4090,JULIA,and washes her face and hands] Give me a towel--Oh!--That's the sun,0.47,0.65,0.41,0.2,L,5/10
4091,JULIA,rising!,0.47,0.45,0.41,0.2,L,5/10
4092,JEAN,And then the ogre bursts.,0.47,0.3,0.41,0.7,L,5/10
4093,JULIA,"Yes, ogres and trolls were abroad last night!—But listen,",0.47,0.45,0.41,0.7,L,5/10
4094,JULIA,"Jean. Come with me, for now I have the money.",0.47,0.3,0.41,0.2,L,5/10
4095,JEAN,[Doubtfully] Enough?,0.47,0.5,0.41,0.7,L,5/10
4096,JULIA,"Enough to start with. Come with me, for I cannot travel",0.48,0.3,0.41,0.7,L,5/10
4097,JULIA,"alone to-day. Think of it--Midsummer Day, on a stuffy train, jammed",0.48,0.4,0.41,0.2,L,5/10
4098,JULIA,with people who stare at you--and standing still at stations when,0.48,0.4,0.41,0.2,L,5/10
4099,JULIA,"you want to fly. No, I cannot! I cannot! And then the memories will",0.48,0.6,0.41,0.2,L,5/10
4100,JULIA,"come: childhood memories of Midsummer Days, when the inside of the",0.48,0.3,0.41,0.2,L,5/10
4101,JULIA,church was turned into a green forest--birches and lilacs; the,0.48,0.4,0.41,0.2,L,5/10
4102,JULIA,dinner at the festive table with relatives and friends; the,0.48,0.3,0.41,0.2,L,5/10
4103,JULIA,"afternoon in the park, with dancing and music, flowers and games!",0.48,0.45,0.41,0.2,L,5/10
4104,JULIA,"Oh, you may run and run, but your memories are in the baggage-car,",0.48,0.3,0.4,0.2,L,5/10
4105,JULIA,and with them remorse and repentance!,0.48,0.45,0.4,0.2,L,5/10
4106,JEAN,"I'll go with you-but at once, before it's too late. This very",0.48,0.3,0.4,0.7,L,5/10
4107,JEAN,moment!,0.48,0.45,0.4,0.2,L,5/10
4108,JULIA,"Well, get dressed then. [Picks up the cage.]",0.48,0.3,0.4,0.7,L,5/10
4109,JEAN,But no baggage! That would only give us away.,0.48,0.45,0.4,0.7,L,5/10
4110,JULIA,"No, nothing at all! Only what we can take with us in the",0.48,0.45,0.4,0.7,L,5/10
4111,JULIA,car.,0.48,0.3,0.4,0.2,L,5/10
4112,JEAN,[Has taken down his hat] What have you got there? What is it?,0.48,0.7,0.4,0.7,L,5/10
4113,JULIA,It's only my finch. I can't leave it behind.,0.48,0.3,0.4,0.7,L,5/10
4114,JEAN,Did you ever! Dragging a bird-cage along with us! You must be,0.48,0.6,0.4,0.7,L,5/10
4115,JEAN,raving mad! Drop the cage!,0.58,0.6,0.4,0.2,L,4/10
4116,JULIA,The only thing I take with me from my home! The only living,0.48,0.45,0.4,0.7,L,5/10
4117,JULIA,creature that loves me since Diana deserted me! Don't be cruel! Let,0.48,0.6,0.4,0.2,L,5/10
4118,JULIA,me take it along!,0.48,0.45,0.4,0.2,L,5/10
4119,JEAN,"Drop the cage, I tell you! And don't talk so loud--Christine",0.48,0.55,0.4,0.7,L,5/10
4120,JEAN,can hear us.,0.48,0.3,0.4,0.2,L,5/10
4121,JULIA,"No, I won't let it fall into strange hands. I'd rather have",0.48,0.3,0.4,0.7,L,5/10
4122,JULIA,you kill it!,0.58,0.45,0.4,0.2,L,4/10
4123,JEAN,"Well, give it to me, and I'll wring its neck.",0.48,0.3,0.4,0.7,L,5/10
4124,JULIA,"Yes, but don't hurt it. Don't--no, I cannot!",0.48,0.55,0.4,0.7,L,5/10
4125,JEAN,Let me--I can!,0.48,0.55,0.4,0.7,L,5/10
4126,JULIA,"[Takes the bird out of the cage and kisses it] Oh, my little",0.48,0.3,0.4,0.7,L,5/10
4127,JULIA,"birdie, must it die and go away from its mistress!",0.48,0.45,0.4,0.2,L,5/10
4128,JEAN,"Don't make a scene, please. Don't you know it's a question of",0.48,0.3,0.4,0.7,L,5/10
4129,JEAN,"your life, of your future? Come, quick! [Snatches the bird away",0.48,0.65,0.4,0.2,L,5/10
4130,JEAN,"from her, carries it to the chopping block and picks up an axe.",0.48,0.3,0.4,0.2,L,5/10
4131,JEAN,MISS JULIA turns away.],0.48,0.3,0.4,0.2,L,5/10
4132,JEAN,You should have learned how to kill chickens instead of,0.58,0.3,0.4,0.2,L,4/10
4133,JEAN,shooting with a revolver--[brings down the axe]--then you wouldn't,0.48,0.5,0.4,0.2,L,5/10
4134,JEAN,have fainted for a drop of blood.,0.58,0.3,0.4,0.2,L,4/10
4135,JULIA,[Screaming] Kill me too! Kill me! You who can take the life,0.58,0.6,0.4,0.7,L,4/10
4136,JULIA,"of an innocent creature without turning a hair! Oh, I hate and",0.48,0.45,0.4,0.2,L,5/10
4137,JULIA,despise you! There is blood between us! Cursed be the hour when I,0.68,0.6,0.4,0.2,P,3/10
4138,JULIA,first met you! Cursed be the hour when I came to life in my,0.58,0.45,0.4,0.2,L,4/10
4139,JULIA,mother's womb!,0.48,0.45,0.4,0.2,L,5/10
4140,JEAN,"Well, what's the use of all that cursing? Come on!",0.48,0.65,0.4,0.7,L,5/10
4141,JULIA,[Approaching the chopping-block as if drawn to it against,0.48,0.3,0.4,0.7,L,5/10
4142,JULIA,"her will] No, I don't want to go yet. I cannot—-I must see--Hush!",0.48,0.55,0.4,0.2,L,5/10
4143,JULIA,There's a carriage coming up the road. [Listening without taking,0.48,0.3,0.4,0.2,L,5/10
4144,JULIA,her eyes of the block and the axe] You think I cannot stand the,0.48,0.3,0.4,0.2,L,5/10
4145,JULIA,"sight of blood. You think I am as weak as that--oh, I should like",0.58,0.4,0.4,0.2,L,4/10
4146,JULIA,"to see your blood, your brains, on that block there. I should like",0.58,0.3,0.4,0.2,L,4/10
4147,JULIA,to see your whole sex swimming in blood like that thing there. I,0.58,0.3,0.4,0.2,L,4/10
4148,JULIA,"think I could drink out of your skull, and bathe my feet in your",0.48,0.3,0.4,0.2,L,5/10
4149,JULIA,"open breast, and eat your heart from the spit!--You think I am",0.48,0.55,0.4,0.2,L,5/10
4150,JULIA,weak; you think I love you because the fruit of my womb was,0.48,0.3,0.4,0.2,L,5/10
4151,JULIA,yearning for your seed; you think I want to carry your offspring,0.48,0.3,0.4,0.2,L,5/10
4152,JULIA,under my heart and nourish it with my blood--bear your children and,0.58,0.4,0.4,0.2,L,4/10
4153,JULIA,"take your name! Tell me, you, what are you called anyhow? I have",0.48,0.65,0.4,0.2,L,5/10
4154,JULIA,never heard your family name—-and maybe you haven't any. I should,0.48,0.3,0.4,0.2,L,5/10
4155,JULIA,"become Mrs. ""Hovel,"" or Mrs. ""Backyard""--you dog there, that's",0.48,0.4,0.4,0.2,L,5/10
4156,JULIA,wearing my collar; you lackey with my coat of arms on your buttons--,0.48,0.4,0.4,0.2,L,5/10
4157,JULIA,"and I should share with my cook, and be the rival of my own",0.48,0.3,0.4,0.2,L,5/10
4158,JULIA,servant. Oh! Oh! Oh!--You think I am a coward and want to run away!,0.48,1.0,0.4,0.2,L,5/10
4159,JULIA,"No, now I'll stay--and let the lightning strike! My father will",0.48,0.55,0.4,0.2,L,5/10
4160,JULIA,come home--will find his chiffonier opened--the money gone! Then,0.48,0.65,0.4,0.2,L,5/10
4161,JULIA,he'll ring--twice for the valet--and then he'll send for the,0.48,0.5,0.4,0.2,L,5/10
4162,JULIA,"sheriff--and then I shall tell everything! Everything! Oh, but it",0.48,0.7,0.4,0.2,L,5/10
4163,JULIA,will be good to get an end to it--if it only be the end! And then,0.48,0.55,0.4,0.2,L,5/10
4164,JULIA,"his heart will break, and he dies!--So there will be an end to all",0.48,0.55,0.4,0.2,L,5/10
4165,JULIA,of us--and all will be quiet—peace--eternal rest!--And then the,0.48,0.75,0.4,0.2,L,5/10
4166,JULIA,coat of arms will be shattered on the coffin--and the count's line,0.48,0.4,0.4,0.2,L,5/10
4167,JULIA,will be wiped out--but the lackey's line goes on in the orphan,0.48,0.4,0.4,0.2,L,5/10
4168,JULIA,"asylum--wins laurels in the gutter, and ends in jail.",0.48,0.4,0.4,0.2,L,5/10
4169,JEAN,"There spoke the royal blood! Bravo, Miss Julia! Now you put",0.58,0.6,0.4,0.7,L,4/10
4170,JEAN,the miller back in his sack!,0.48,0.45,0.4,0.2,L,5/10
4171,JEAN,her hand.],0.48,0.3,0.4,0.2,L,5/10
4172,JULIA,[Hurries up to her and throws herself into her arms ax if,0.48,0.3,0.4,0.7,L,5/10
4173,JULIA,"seeking protection] Help me, Christine! Help me against this man!",0.48,0.6,0.39,0.2,L,5/10
4174,CHRISTINE,[Unmoved and cold] What kind of performance is this on,0.48,0.3,0.39,0.7,L,5/10
4175,CHRISTINE,"the Sabbath morning? [Catches sight of the chopping-block] My, what",0.48,0.5,0.39,0.2,L,5/10
4176,CHRISTINE,a mess you have made!--What's the meaning of all this? And the way,0.58,0.75,0.39,0.2,L,4/10
4177,CHRISTINE,you shout and carry on!,0.48,0.45,0.39,0.2,L,5/10
4178,JULIA,"You are a woman, Christine, and you are my friend. Beware of",0.48,0.3,0.39,0.7,L,5/10
4179,JULIA,that scoundrel!,0.48,0.45,0.39,0.2,L,5/10
4180,JEAN,[A little shy and embarrassed] While the ladies are,0.48,0.3,0.39,0.7,L,5/10
4181,JEAN,discussing I'll get myself a shave. [Slinks out to the right.],0.48,0.3,0.39,0.2,L,5/10
4182,JULIA,"You must understand me, and you must listen to me.",0.49,0.3,0.39,0.7,L,5/10
4183,CHRISTINE,"No, really, I don't understand this kind of trolloping.",0.49,0.3,0.39,0.7,L,5/10
4184,CHRISTINE,Where are you going in your travelling-dress--and he with his hat,0.49,0.4,0.39,0.2,L,5/10
4185,CHRISTINE,on--what?--What?,0.49,0.9,0.39,0.2,L,5/10
4186,JULIA,"Listen, Christine, listen, and I'll tell you everything--",0.49,0.4,0.39,0.7,L,5/10
4187,CHRISTINE,I don't want to know anything--,0.49,0.4,0.39,0.7,L,5/10
4188,JULIA,You must listen to me--,0.49,0.4,0.39,0.7,L,5/10
4189,CHRISTINE,What is it about? Is it about this nonsense with Jean?,0.49,0.7,0.39,0.7,L,5/10
4190,CHRISTINE,"Well, I don't care about it at all, for it's none of my business.",0.49,0.3,0.39,0.2,L,5/10
4191,CHRISTINE,"But if you're planning to get him away with you, we'll put a stop",0.49,0.3,0.39,0.2,L,5/10
4192,CHRISTINE,to that!,0.49,0.45,0.39,0.2,L,5/10
4193,JULIA,"[Extremely nervous] Please try to be quiet, Christine, and",0.49,0.3,0.39,0.7,L,5/10
4194,JULIA,"listen to me. I cannot stay here, and Jean cannot stay here--and so",0.49,0.4,0.39,0.2,L,5/10
4195,JULIA,we must leave—-,0.49,0.3,0.39,0.2,L,5/10
4196,CHRISTINE,"Hm, hm!",0.49,0.45,0.39,0.7,L,5/10
4197,JULIA,"[Brightening. up] But now I have got an idea, you know.",0.49,0.3,0.39,0.7,L,5/10
4198,JULIA,Suppose all three of us should leave--go abroad--go to Switzerland,0.49,0.5,0.39,0.2,L,5/10
4199,JULIA,"and start a hotel together--I have money, you know--and Jean and I",0.49,0.5,0.39,0.2,L,5/10
4200,JULIA,"could run the whole thing--and you, I thought, could take charge of",0.49,0.4,0.39,0.2,L,5/10
4201,JULIA,"the kitchen--Wouldn't that be fine!--Say yes, now! And come along",0.49,0.8,0.39,0.2,L,5/10
4202,JULIA,"with us! Then everything is fixed!--Oh, say yes!",0.49,0.85,0.39,0.2,L,5/10
4203,CHRISTINE,"[Coldly and thoughtfully] Hm, hm!",0.49,0.45,0.39,0.7,L,5/10
4204,JULIA,"[Presto tempo] You have never travelled, Christine--you must",0.49,0.4,0.39,0.7,L,5/10
4205,JULIA,get out and have a look at the world. You cannot imagine what fun,0.49,0.3,0.39,0.2,L,5/10
4206,JULIA,it is to travel on a train--constantly new people--new countries—-,0.49,0.5,0.39,0.2,L,5/10
4207,JULIA,and then we get to Hamburg and take in the Zoological Gardens in,0.49,0.3,0.39,0.2,L,5/10
4208,JULIA,passing--that's what you like--and then we go to the theatres and,0.49,0.5,0.39,0.2,L,5/10
4209,JULIA,"to the opera--and when we get to Munich, there, you know, we have a",0.49,0.4,0.39,0.2,L,5/10
4210,JULIA,"lot of museums, where they keep Rubens and Raphael and all those",0.49,0.3,0.39,0.2,L,5/10
4211,JULIA,"big painters, you know--Haven't you heard of Munich, where King",0.49,0.4,0.39,0.2,L,5/10
4212,JULIA,"Louis used to live--the king, you know, that went mad--And then",0.59,0.5,0.39,0.2,L,4/10
4213,JULIA,we'll have a look at his castle--he has still some castles that are,0.49,0.4,0.39,0.2,L,5/10
4214,JULIA,furnished just as in a fairy tale--and from there it isn't very far,0.49,0.4,0.39,0.2,L,5/10
4215,JULIA,"to Switzerland--and the Alps, you know--just think of the Alps,",0.49,0.5,0.39,0.2,L,5/10
4216,JULIA,with snow on top of them in the middle of the summer--and there you,0.49,0.4,0.39,0.2,L,5/10
4217,JULIA,have orange trees and laurels that are green all the year around--,0.49,0.4,0.39,0.2,L,5/10
4218,JULIA,which he holds between his teeth and his left hand; he listens to,0.49,0.3,0.39,0.2,L,5/10
4219,JULIA,the talk with a pleased mien and nods approval now and then.],0.49,0.3,0.39,0.2,L,5/10
4220,JULIA,[Tempo prestissimo] And then we get a hotel--and I sit in,0.49,0.4,0.39,0.2,L,5/10
4221,JULIA,"the office, while Jean is outside receiving tourists--and goes out",0.49,0.4,0.39,0.2,L,5/10
4222,JULIA,marketing--and writes letters--That's a life for you--Then the,0.49,0.6,0.39,0.2,L,5/10
4223,JULIA,"train whistles, and the 'bus drives up, and it rings upstairs, and",0.49,0.3,0.39,0.2,L,5/10
4224,JULIA,it rings in the restaurant--and then I make out the bills--and I am,0.49,0.5,0.39,0.2,L,5/10
4225,JULIA,"going to salt them, too--You can never imagine how timid tourists",0.49,0.4,0.39,0.2,L,5/10
4226,JULIA,are when they come to pay their bills! And you--you will sit like a,0.49,0.55,0.39,0.2,L,5/10
4227,JULIA,"queen in the kitchen. Of course, you are not going to stand at the",0.49,0.3,0.39,0.2,L,5/10
4228,JULIA,stove yourself. And you'll have to dress neatly and nicely in order,0.49,0.3,0.39,0.2,L,5/10
4229,JULIA,"to show yourself to people--and with your looks--yes, I am not",0.49,0.5,0.39,0.2,L,5/10
4230,JULIA,flattering you--you'll catch a husband some fine day--some rich,0.49,0.5,0.39,0.2,L,5/10
4231,JULIA,"Englishman, you know-—for those fellows are so easy [slowing down]",0.49,0.3,0.39,0.2,L,5/10
4232,JULIA,to catch--and then we grow rich--and we build us a villa at Lake,0.49,0.5,0.39,0.2,L,5/10
4233,JULIA,"Como--of course, it is raining a little in that place now and then—-",0.49,0.4,0.39,0.2,L,5/10
4234,JULIA,but [limply] the sun must be shining sometimes--although it looks,0.49,0.4,0.39,0.2,L,5/10
4235,JULIA,dark--and--then--or else we can go home again--and come back--here—-,0.49,0.8,0.39,0.2,L,5/10
4236,JULIA,or some other place--,0.49,0.4,0.39,0.2,L,5/10
4237,CHRISTINE,"Tell me, Miss Julia, do you believe in all that",0.49,0.3,0.39,0.7,L,5/10
4238,CHRISTINE,yourself?,0.49,0.5,0.39,0.2,L,5/10
4239,JULIA,[Crushed] Do I believe in it myself?,0.49,0.5,0.39,0.7,L,5/10
4240,CHRISTINE,Yes.,0.49,0.3,0.39,0.7,L,5/10
4241,JULIA,[Exhausted] I don't know: I believe no longer in anything.,0.49,0.3,0.39,0.7,L,5/10
4242,JULIA,the table] Nothing! Nothing at all!,0.49,0.6,0.38,0.2,L,5/10
4243,CHRISTINE,"[Turns to the right, where JEAN is standing] So you were",0.49,0.3,0.38,0.7,L,5/10
4244,CHRISTINE,going to run away!,0.49,0.45,0.38,0.2,L,5/10
4245,JEAN,"[Abashed, puts the razor on the table] Run away? Well, that's",0.49,0.5,0.38,0.7,L,5/10
4246,JEAN,putting it rather strong. You have heard what the young lady,0.49,0.3,0.38,0.2,L,5/10
4247,JEAN,"proposes, and though she is tired out now by being up all night,",0.49,0.3,0.38,0.2,L,5/10
4248,JEAN,it's a proposition that can be put through all right.,0.49,0.3,0.38,0.2,L,5/10
4249,CHRISTINE,Now you tell me: did you mean me to act as cook for that,0.49,0.3,0.38,0.7,L,5/10
4250,CHRISTINE,one there--?,0.49,0.6,0.38,0.2,L,5/10
4251,JEAN,[Sharply] Will you please use decent language in speaking to,0.49,0.3,0.38,0.7,L,5/10
4252,JEAN,your mistress! Do you understand?,0.49,0.65,0.38,0.2,L,5/10
4253,CHRISTINE,Mistress!,0.49,0.45,0.38,0.7,L,5/10
4254,JEAN,Yes!,0.49,0.45,0.38,0.7,L,5/10
4255,CHRISTINE,"Well, well! Listen to him!",0.49,0.6,0.38,0.7,L,5/10
4256,JEAN,"Yes, it would be better for you to listen a little more and",0.49,0.3,0.38,0.7,L,5/10
4257,JEAN,"talk a little less. Miss Julia is your mistress, and what makes you",0.49,0.3,0.38,0.2,L,5/10
